p,seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,indices_centros,centros
10,12,10,10.912225289363164,89.54682,"[7, 11, 18, 21, 24, 26, 32, 33, 34, 39]","['Casas', 'González', 'Llera', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
10,10,13,10.918358118892815,89.54682,"[6, 7, 11, 21, 26, 32, 33, 34, 38, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,28,12,10.936919537086922,89.54682,"[5, 6, 7, 11, 21, 26, 32, 33, 34, 39]","['Bustamante', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
10,7,12,10.996684789446833,91.627469,"[6, 7, 11, 21, 26, 28, 32, 34, 35, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Valle Hermoso']"
10,25,13,11.062970209098436,89.54682,"[6, 7, 11, 18, 21, 26, 32, 34, 39, 41]","['Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Villagrán']"
10,9,17,11.065290733771253,89.54682,"[6, 7, 11, 21, 26, 32, 34, 35, 38, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula', 'Valle Hermoso']"
10,7,5,11.09399052838301,89.54682,"[6, 7, 11, 15, 18, 21, 26, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Hidalgo', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,3,18,11.133722168349841,89.54682,"[7, 11, 14, 18, 21, 26, 32, 34, 39, 41]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Villagrán']"
10,1,8,11.140196046501819,81.482774,"[1, 6, 7, 21, 26, 32, 33, 34, 38, 39]","['Aldama', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,9,5,11.287128661380258,81.482774,"[1, 6, 7, 21, 26, 32, 34, 35, 38, 39]","['Aldama', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula', 'Valle Hermoso']"
10,27,16,11.383781033348415,81.482774,"[1, 7, 21, 24, 26, 32, 33, 34, 38, 39]","['Aldama', 'Casas', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,0,11,11.40444728295083,81.44207,"[1, 6, 7, 15, 21, 26, 28, 32, 34, 39]","['Aldama', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,26,8,11.475199242202237,81.44207,"[1, 7, 14, 15, 21, 26, 28, 32, 34, 39]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,6,13,11.534525953083687,81.482774,"[1, 6, 7, 21, 26, 32, 34, 38, 39, 41]","['Aldama', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Valle Hermoso', 'Villagrán']"
10,25,12,11.565546272368262,81.482774,"[1, 6, 7, 15, 21, 26, 32, 34, 38, 39]","['Aldama', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,4,13,11.630545922439909,81.482774,"[2, 6, 7, 21, 26, 32, 33, 34, 38, 39]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,28,16,11.648032269797424,81.44207,"[1, 7, 15, 21, 24, 26, 28, 32, 34, 39]","['Aldama', 'Casas', 'Hidalgo', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,10,11,11.701297881691312,81.482774,"[2, 7, 14, 21, 26, 32, 33, 34, 38, 39]","['Altamira', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,8,6,11.894797158888919,81.44207,"[2, 6, 7, 15, 21, 26, 28, 32, 34, 39]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,20,10,12.098977659654176,81.482774,"[1, 14, 15, 21, 26, 32, 34, 36, 38, 39]","['Aldama', 'Gustavo Díaz Ordaz', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Tula', 'Valle Hermoso']"
10,17,12,12.148732611560305,81.482774,"[2, 6, 7, 19, 21, 26, 32, 34, 38, 39]","['Altamira', 'Camargo', 'Casas', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,14,9,12.209272291884862,81.44207,"[1, 15, 21, 23, 26, 28, 32, 34, 36, 39]","['Aldama', 'Hidalgo', 'Matamoros', 'Mier', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
10,20,11,12.320887820305146,81.44207,"[2, 7, 15, 21, 23, 26, 28, 32, 34, 39]","['Altamira', 'Casas', 'Hidalgo', 'Matamoros', 'Mier', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,12,9,12.744401271519145,81.44207,"[2, 6, 7, 15, 21, 22, 26, 28, 32, 34]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando']"
10,1,9,12.821036340114002,74.208543,"[2, 6, 7, 11, 21, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
10,9,19,13.215366246695869,74.208543,"[2, 6, 7, 11, 21, 26, 32, 34, 38, 41]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán']"
10,25,6,13.246386565980444,74.208543,"[2, 6, 7, 11, 15, 21, 26, 32, 34, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
10,17,13,13.389158832960403,81.44207,"[0, 2, 6, 15, 21, 26, 28, 31, 32, 34]","['Abasolo', 'Altamira', 'Camargo', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Reynosa', 'Río Bravo', 'San Fernando']"
10,24,14,13.91699016408777,81.262904,"[1, 6, 7, 11, 21, 26, 32, 34, 35, 38]","['Aldama', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
10,7,13,14.195407775075777,81.262904,"[1, 6, 7, 11, 15, 21, 26, 32, 34, 38]","['Aldama', 'Camargo', 'Casas', 'González', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
10,0,7,14.323311192424004,79.055282,"[2, 6, 11, 19, 21, 26, 29, 32, 34, 38]","['Altamira', 'Camargo', 'González', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Tula']"
10,3,15,14.609542534244842,81.262904,"[1, 14, 21, 26, 32, 33, 34, 36, 40, 42]","['Aldama', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Soto la Marina', 'Victoria', 'Xicoténcatl']"
10,24,17,14.621839598822165,79.739177,"[2, 6, 7, 18, 21, 26, 32, 33, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
10,3,17,14.693815153114109,78.541369,"[2, 14, 21, 26, 32, 33, 34, 36, 40, 42]","['Altamira', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Soto la Marina', 'Victoria', 'Xicoténcatl']"
10,17,14,14.699831816767626,80.642886,"[2, 6, 7, 18, 20, 21, 26, 32, 34, 35]","['Altamira', 'Camargo', 'Casas', 'Llera', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás']"
10,0,10,14.72528219341643,67.706109,"[2, 6, 7, 16, 20, 21, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,7,15,14.768772213700602,80.642886,"[2, 6, 7, 18, 21, 26, 32, 34, 35, 42]","['Altamira', 'Camargo', 'Casas', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Xicoténcatl']"
10,4,14,14.774842752356475,67.706109,"[2, 6, 7, 21, 26, 32, 33, 34, 38, 42]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Xicoténcatl']"
10,20,15,14.78617562795258,67.706109,"[2, 6, 7, 21, 26, 30, 32, 33, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
10,26,16,14.78890012531854,67.706109,"[2, 6, 7, 20, 21, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
10,25,10,14.792016250150528,67.706109,"[2, 6, 7, 16, 21, 26, 32, 33, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
10,3,13,14.856927587203986,73.454405,"[2, 7, 14, 21, 26, 30, 32, 33, 34, 42]","['Altamira', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
10,7,19,15.047189824688608,79.739177,"[2, 6, 7, 15, 18, 21, 26, 32, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
10,7,17,15.07810650716798,78.541369,"[2, 6, 7, 15, 21, 26, 32, 34, 40, 42]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria', 'Xicoténcatl']"
10,7,16,15.15063241928287,69.722158,"[2, 6, 7, 15, 16, 20, 21, 26, 32, 34]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,9,11,15.16917265893834,69.722158,"[2, 6, 7, 21, 26, 32, 34, 38, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán', 'Xicoténcatl']"
10,3,11,15.211525853819023,69.722158,"[2, 6, 7, 15, 21, 26, 30, 32, 34, 42]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
10,3,19,15.39878627210934,67.706109,"[2, 7, 10, 21, 23, 26, 30, 32, 33, 34]","['Altamira', 'Casas', 'Gómez Farías', 'Matamoros', 'Mier', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,9,18,15.895526055892395,67.706109,"[2, 6, 10, 17, 21, 26, 30, 32, 33, 34]","['Altamira', 'Camargo', 'Gómez Farías', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,17,17,15.988054720015093,65.402652,"[2, 6, 16, 17, 20, 21, 26, 32, 34, 41]","['Altamira', 'Camargo', 'Jaumave', 'Jiménez', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán']"
10,7,18,15.996314245398324,65.402652,"[2, 6, 15, 16, 17, 20, 21, 26, 32, 34]","['Altamira', 'Camargo', 'Hidalgo', 'Jaumave', 'Jiménez', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,25,15,16.05478877674919,65.402652,"[2, 6, 16, 17, 21, 26, 32, 34, 41, 42]","['Altamira', 'Camargo', 'Jaumave', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán', 'Xicoténcatl']"
10,13,17,16.06342716077897,65.402652,"[2, 6, 16, 17, 19, 20, 21, 26, 32, 34]","['Altamira', 'Camargo', 'Jaumave', 'Jiménez', 'Mainero', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,9,14,16.10311981738319,65.402652,"[2, 6, 17, 21, 26, 30, 32, 34, 41, 42]","['Altamira', 'Camargo', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Fernando', 'Villagrán', 'Xicoténcatl']"
10,26,9,16.105000288678262,65.402652,"[2, 6, 15, 17, 21, 26, 32, 34, 38, 42]","['Altamira', 'Camargo', 'Hidalgo', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Xicoténcatl']"
10,20,14,16.111379342766423,65.402652,"[2, 6, 15, 17, 21, 26, 30, 32, 34, 42]","['Altamira', 'Camargo', 'Hidalgo', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
10,16,18,16.119790422181936,65.402652,"[2, 5, 6, 15, 17, 21, 26, 32, 34, 42]","['Altamira', 'Bustamante', 'Camargo', 'Hidalgo', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Xicoténcatl']"
10,8,11,16.289639800123727,65.402652,"[2, 6, 10, 17, 21, 26, 30, 32, 34, 41]","['Altamira', 'Camargo', 'Gómez Farías', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Fernando', 'Villagrán']"
10,23,15,16.41414538143132,65.402652,"[2, 16, 17, 20, 21, 23, 26, 32, 34, 41]","['Altamira', 'Jaumave', 'Jiménez', 'El Mante', 'Matamoros', 'Mier', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán']"
10,3,8,16.541484312353553,65.402652,"[2, 10, 15, 17, 21, 24, 26, 30, 32, 34]","['Altamira', 'Gómez Farías', 'Hidalgo', 'Jiménez', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Fernando']"
10,2,17,21.329850268313294,60.344421,"[2, 6, 7, 9, 15, 16, 20, 21, 26, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo']"
10,15,19,21.34802425378478,60.344421,"[2, 6, 7, 9, 16, 20, 21, 26, 32, 41]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Villagrán']"
10,9,20,21.379410827253334,64.305504,"[2, 6, 7, 9, 15, 21, 26, 32, 38, 42]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Tula', 'Xicoténcatl']"
10,9,16,21.39074370284944,60.344421,"[2, 6, 7, 9, 15, 21, 26, 30, 32, 42]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'Xicoténcatl']"
10,8,15,21.393468200215406,64.305504,"[2, 6, 7, 9, 15, 20, 21, 26, 32, 38]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Tula']"
10,11,17,21.394200960757008,60.344421,"[2, 5, 6, 7, 9, 15, 21, 26, 32, 42]","['Altamira', 'Bustamante', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Xicoténcatl']"
10,8,13,21.40274123119529,60.344421,"[2, 6, 7, 9, 15, 20, 21, 26, 30, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Hidalgo', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo']"
10,29,14,21.442705456299223,64.305504,"[2, 6, 7, 9, 19, 20, 21, 26, 32, 38]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Mainero', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Tula']"
10,29,11,21.45197848727911,60.344421,"[2, 6, 7, 9, 19, 20, 21, 26, 30, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Mainero', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo']"
10,22,13,21.516279477723018,60.344421,"[2, 6, 7, 16, 20, 21, 22, 26, 32, 41]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'El Mante', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Villagrán']"
